Date	Last Price
2008-11-28	86.517
2008-11-21	88.191
2008-11-14	86.365
2008-11-07	85.907
2008-10-31	85.633
2008-10-24	86.440
2008-10-17	82.413
2008-10-10	82.997
2008-10-03	80.313
2008-09-26	76.953
2008-09-19	77.680
2008-09-12	78.966
2008-09-05	78.932
2008-08-29	77.381
2008-08-22	76.805
2008-08-15	77.180
2008-08-08	75.845
2008-08-01	73.424
2008-07-25	72.860
2008-07-18	72.189
2008-07-11	72.096
2008-07-04	72.731
2008-06-27	72.360
2008-06-20	73.030
2008-06-13	74.146
2008-06-06	72.390
2008-05-30	72.879
2008-05-23	71.888
2008-05-16	72.844
2008-05-09	73.050
2008-05-02	73.500
2008-04-25	72.790
2008-04-18	72.012
2008-04-11	71.808
2008-04-04	72.021
2008-03-28	71.678
2008-03-21	72.709
2008-03-14	71.657
2008-03-07	73.027
2008-02-29	73.714
2008-02-22	75.520
2008-02-15	76.101
2008-02-08	76.670
2008-02-01	75.445
2008-01-25	75.973
2008-01-18	76.383
2008-01-11	75.978
2008-01-04	75.793
2007-12-28	76.218
2007-12-21	77.721
2007-12-14	77.436
2007-12-07	76.288
2007-11-30	76.147
2007-11-23	75.053
2007-11-16	75.827
2007-11-09	75.400
2007-11-02	76.337
2007-10-26	77.027
2007-10-19	77.407
2007-10-12	78.224
2007-10-05	78.308
2007-09-28	77.719
2007-09-21	78.597
2007-09-14	79.617
2007-09-07	79.959
2007-08-31	80.791
2007-08-24	80.667
2007-08-17	81.426
2007-08-10	80.679
2007-08-03	80.177
2007-07-27	80.946
2007-07-20	80.288
2007-07-13	80.576
2007-07-06	81.465
2007-06-29	81.920
2007-06-22	82.336
2007-06-15	82.851
2007-06-08	82.691
2007-06-01	82.322
2007-05-25	82.331
2007-05-18	82.197
2007-05-11	82.116
2007-05-04	81.741
2007-04-27	81.529
2007-04-20	81.643
2007-04-13	82.129
2007-04-06	82.992
2007-03-30	82.930
2007-03-23	83.280
2007-03-16	83.190
2007-03-09	84.250
2007-03-02	83.740
2007-02-23	84.050
2007-02-16	84.060
2007-02-09	84.880
2007-02-02	84.960
2007-01-26	85.230
2007-01-19	84.860
2007-01-12	85.020
2007-01-05	84.640
2006-12-29	83.650
2006-12-22	83.810
2006-12-15	84.040
2006-12-08	83.290
2006-12-01	82.480
2006-11-24	83.660
2006-11-17	85.310
2006-11-10	85.070
2006-11-03	85.710
2006-10-27	85.560
2006-10-20	86.270
2006-10-13	87.120
2006-10-06	86.500
2006-09-29	86.030
2006-09-22	85.160
2006-09-15	85.980
2006-09-08	85.950
2006-09-01	84.920
2006-08-25	85.380
2006-08-18	85.090
2006-08-11	85.490
2006-08-04	84.580
2006-07-28	85.380
2006-07-21	85.930
2006-07-14	86.100
2006-07-07	85.010
2006-06-30	85.160
2006-06-23	86.880
2006-06-16	85.940
2006-06-09	85.720
